Id_Cliente,Id_Transportador,Nota Fiscal,Qtd Volumes,Valor Nota Fiscal,Prazo Contratado,Data Expedição,Data Entrega,Ocorrência de Entrega
145,3,2119,29,1131.17,6,2023-02-17,2023-03-03,Entrega com Avaria
161,16,2120,19,1776.25,35,2023-02-20,2023-03-11,Entrega com Avaria
114,6,2121,20,1880.45,2,2023-02-06,2023-02-18,Entrega com Avaria
428,9,2122,33,4584.93,16,2023-08-12,2023-08-23,Entrega com Avaria
466,9,2123,28,2048.27,5,2023-12-29,2023-12-31,Sem Ocorrência
95,11,2124,39,2824.37,4,2023-07-21,2023-08-11,Entrega com Avaria
358,4,2125,22,4397.5,33,2023-11-09,2023-12-09,Sem Ocorrência
101,8,2126,6,2320.87,40,2023-04-30,2023-05-28,Sem Ocorrência
386,2,2127,10,1639.86,5,2023-12-04,2023-12-07,Sem Ocorrência
4,2,2128,10,4812.18,32,2023-10-21,2023-10-28,Sem Ocorrência
246,16,2129,31,3580.6,22,2023-12-13,2023-12-31,Entrega com Avaria
254,4,2130,34,2358.9,12,2023-11-10,2023-11-16,Entrega com Avaria
428,12,2131,12,1563.42,14,2023-08-04,2023-08-18,Entrega com Avaria
194,13,2132,40,2784.64,22,2023-05-11,2023-05-28,Sem Ocorrência
457,12,2133,28,1106.4,26,2023-08-03,2023-08-14,Entrega com Avaria
102,2,2134,30,3552.52,2,2023-11-29,2023-12-14,Entrega com Avaria
27,14,2135,26,4403.95,15,2023-06-28,2023-07-06,Sem Ocorrência
219,12,2136,51,1515.02,25,2023-09-08,2023-09-15,Sem Ocorrência
350,11,2137,30,4020.69,29,2023-05-08,2023-05-28,Entrega com Avaria
217,16,2138,27,3320.05,39,2023-02-05,2023-02-15,Entrega com Avaria
469,4,2139,51,739.02,3,2023-04-10,2023-04-22,Sem Ocorrência
343,7,2140,16,2240.21,15,2023-06-06,2023-06-25,Entrega com Avaria
494,1,2141,42,246.51,33,2023-09-03,2023-09-12,Entrega com Avaria
241,13,2142,1,2644.07,40,2023-06-01,2023-06-14,Sem Ocorrência
58,8,2143,49,3172.26,39,2023-11-29,2023-12-06,Sem Ocorrência
90,8,2144,19,4404.42,16,2023-02-20,2023-03-08,Sem Ocorrência
88,5,2145,10,3530.16,26,2023-03-28,2023-04-01,Entrega com Avaria
383,11,2146,35,3578.86,2,2023-10-04,2023-10-30,Entrega com Avaria
374,10,2147,43,2332.69,14,2023-06-27,2023-07-22,Entrega com Avaria
489,7,2148,31,1607.48,8,2023-04-14,2023-05-12,Sem Ocorrência
334,8,2149,18,4676.8,11,2023-03-29,2023-04-24,Sem Ocorrência
420,12,2150,3,2439.72,30,2023-04-18,2023-04-22,Entrega com Avaria
288,5,2151,41,2370.2,20,2023-10-09,2023-10-12,Entrega com Avaria
461,16,2152,47,3332.62,9,2023-09-27,2023-09-28,Entrega com Avaria
304,14,2153,4,1209.44,28,2023-02-05,2023-02-20,Entrega com Avaria
69,16,2154,15,3608.8,7,2023-12-30,2023-12-31,Entrega com Avaria
205,14,2155,31,1444.28,11,2023-04-20,2023-05-10,Sem Ocorrência
164,11,2156,22,4429.53,2,2023-04-25,2023-05-24,Sem Ocorrência
440,15,2157,6,2330.02,16,2023-01-28,2023-02-03,Sem Ocorrência
105,16,2158,23,2653.74,18,2023-04-12,2023-05-04,Sem Ocorrência
306,11,2159,2,1362.43,39,2023-12-28,2023-12-30,Sem Ocorrência
148,3,2160,26,114.92,22,2023-08-31,2023-09-26,Entrega com Avaria
55,15,2161,5,536.94,29,2023-09-30,2023-10-13,Entrega com Avaria
392,8,2162,13,4436.92,33,2023-03-29,2023-04-24,Sem Ocorrência
7,15,2163,1,649.08,17,2023-12-12,2023-12-28,Sem Ocorrência
93,13,2164,41,4213.32,19,2023-12-24,2023-12-30,Entrega com Avaria
453,8,2165,40,2327.02,22,2023-11-09,2023-11-27,Entrega com Avaria
140,8,2166,50,697.92,10,2023-07-15,2023-08-03,Sem Ocorrência
438,10,2167,43,241.99,17,2023-10-31,2023-11-20,Entrega com Avaria
366,13,2168,47,1341.76,21,2023-08-18,2023-08-31,Entrega com Avaria
223,13,2169,32,31.53,27,2023-01-20,2023-02-01,Entrega com Avaria
57,15,2170,26,4004.15,28,2023-07-18,2023-08-04,Entrega com Avaria
302,9,2171,24,1171.01,41,2023-05-23,2023-06-18,Entrega com Avaria
187,8,2172,17,1126.96,31,2023-03-22,2023-03-31,Sem Ocorrência
254,5,2173,17,2841.52,28,2023-04-02,2023-04-10,Sem Ocorrência
426,16,2174,12,2882.21,9,2023-10-04,2023-10-15,Entrega com Avaria
179,13,2175,22,1217.18,31,2023-10-25,2023-11-03,Entrega com Avaria
338,16,2176,39,1320.75,28,2023-03-25,2023-03-30,Sem Ocorrência
455,16,2177,37,1496.21,41,2023-12-22,2023-12-31,Entrega com Avaria
286,12,2178,31,2219.81,38,2023-03-07,2023-03-21,Entrega com Avaria
99,4,2179,4,2251.01,13,2023-03-29,2023-04-16,Entrega com Avaria
47,12,2180,33,3625.52,10,2023-01-10,2023-02-03,Entrega com Avaria
302,14,2181,4,3945.59,28,2023-05-20,2023-06-16,Entrega com Avaria
11,13,2182,20,1947.94,4,2023-11-14,2023-12-06,Sem Ocorrência
411,14,2183,49,3266.26,30,2023-07-31,2023-08-03,Sem Ocorrência
267,14,2184,18,4685.94,7,2023-06-30,2023-07-23,Entrega com Avaria
49,11,2185,26,4953.8,4,2023-08-14,2023-08-24,Sem Ocorrência
70,10,2186,49,4319.72,8,2023-09-04,2023-09-30,Entrega com Avaria
110,11,2187,6,3540.97,32,2023-06-23,2023-07-19,Sem Ocorrência
128,2,2188,6,4097.7,1,2023-03-17,2023-03-25,Sem Ocorrência
352,14,2189,43,3712.27,16,2023-10-18,2023-11-12,Entrega com Avaria
210,1,2190,43,3614.74,13,2023-05-26,2023-06-05,Entrega com Avaria
490,7,2191,1,4094.21,10,2023-11-10,2023-11-21,Sem Ocorrência
26,3,2192,34,3745.94,10,2023-01-15,2023-01-26,Entrega com Avaria
381,1,2193,29,3573.39,4,2023-08-11,2023-08-19,Sem Ocorrência
279,2,2194,2,414.86,28,2023-09-14,2023-09-25,Sem Ocorrência
330,2,2195,4,68.95,20,2023-03-14,2023-04-03,Sem Ocorrência
268,7,2196,13,4115.72,23,2023-12-24,2023-12-31,Entrega com Avaria
490,4,2197,7,1055.9,14,2023-10-03,2023-10-08,Entrega com Avaria
183,3,2198,6,4466.46,15,2023-03-03,2023-03-07,Sem Ocorrência
66,12,2199,25,2646.57,4,2023-10-15,2023-10-17,Sem Ocorrência
417,13,2200,14,3969.43,5,2023-02-01,2023-02-15,Sem Ocorrência
147,14,2201,1,1353.32,15,2023-12-10,2023-12-13,Entrega com Avaria
58,1,2202,23,4419.36,12,2023-06-19,2023-07-10,Sem Ocorrência
397,4,2203,31,2719.06,10,2023-09-11,2023-09-21,Sem Ocorrência
473,13,2204,16,1310.55,33,2023-01-30,2023-02-06,Entrega com Avaria
44,11,2205,4,922.85,38,2023-10-12,2023-10-17,Entrega com Avaria
62,3,2206,22,2677.81,35,2023-08-14,2023-09-01,Entrega com Avaria
154,12,2207,40,3360.92,23,2023-03-07,2023-03-16,Entrega com Avaria
426,3,2208,23,4070.52,34,2023-06-12,2023-06-27,Entrega com Avaria
343,1,2209,21,246.26,24,2023-07-13,2023-07-29,Sem Ocorrência
93,10,2210,12,1076.31,39,2023-10-29,2023-11-28,Sem Ocorrência
256,3,2211,35,2250.48,26,2023-12-12,2023-12-31,Entrega com Avaria
288,12,2212,40,4788.26,8,2023-11-04,2023-11-21,Entrega com Avaria
88,12,2213,49,3923.3,34,2023-07-25,2023-08-12,Sem Ocorrência
485,6,2214,34,1620.44,10,2023-05-16,2023-06-07,Sem Ocorrência
201,12,2215,50,933.55,24,2023-07-28,2023-08-15,Entrega com Avaria
290,3,2216,34,2521.39,35,2023-10-20,2023-11-17,Entrega com Avaria
493,14,2217,49,4715.27,4,2023-08-07,2023-08-20,Entrega com Avaria
29,8,2218,19,2160.75,15,2023-04-01,2023-04-15,Sem Ocorrência
263,2,2219,2,2793.44,16,2023-07-29,2023-08-08,Entrega com Avaria
255,2,2220,42,4399.04,32,2023-09-19,2023-10-18,Entrega com Avaria
467,5,2221,25,1793.62,15,2023-09-03,2023-09-19,Entrega com Avaria
320,10,2222,4,4620.89,41,2023-02-01,2023-02-16,Entrega com Avaria
267,10,2223,28,3009.54,34,2023-09-06,2023-09-23,Sem Ocorrência
339,9,2224,50,1224.52,7,2023-01-29,2023-02-19,Entrega com Avaria
489,4,2225,3,4029.38,40,2023-03-16,2023-04-08,Sem Ocorrência
9,13,2226,7,1237.76,24,2023-12-14,2023-12-22,Entrega com Avaria
26,8,2227,23,834.65,37,2023-11-05,2023-12-01,Sem Ocorrência
283,4,2228,6,947.62,37,2023-05-19,2023-06-02,Entrega com Avaria
448,5,2229,27,4831.82,8,2023-05-15,2023-06-13,Entrega com Avaria
52,6,2230,42,1879.8,31,2023-11-06,2023-11-15,Entrega com Avaria
155,14,2231,3,2762.53,28,2023-07-30,2023-08-10,Entrega com Avaria
61,12,2232,28,4344.59,17,2023-04-17,2023-05-13,Sem Ocorrência
211,10,2233,16,3563.47,35,2023-03-28,2023-04-26,Entrega com Avaria
99,10,2234,19,2543.19,13,2023-05-15,2023-06-10,Entrega com Avaria
221,6,2235,19,3134.29,38,2023-08-23,2023-09-12,Entrega com Avaria
332,8,2236,32,2474.97,35,2023-08-03,2023-08-27,Sem Ocorrência
465,15,2237,45,713.12,12,2023-04-06,2023-04-09,Sem Ocorrência
78,14,2238,50,3311.44,26,2023-05-01,2023-05-14,Entrega com Avaria
443,10,2239,48,737.56,16,2023-11-08,2023-11-12,Entrega com Avaria
213,9,2240,50,2646.09,32,2023-12-28,2023-12-31,Sem Ocorrência
205,8,2241,33,2644.86,3,2023-06-15,2023-06-25,Sem Ocorrência
179,6,2242,48,4420.83,33,2023-12-03,2023-12-05,Sem Ocorrência
178,1,2243,7,772.68,21,2023-01-27,2023-02-03,Sem Ocorrência
76,5,2244,33,1420.61,16,2023-05-31,2023-06-20,Sem Ocorrência
294,16,2245,6,4342.16,39,2023-05-06,2023-05-09,Entrega com Avaria
151,2,2246,48,4652.73,29,2023-03-19,2023-04-10,Sem Ocorrência
371,7,2247,27,3035.49,24,2023-06-18,2023-07-14,Sem Ocorrência
132,7,2248,10,1550.79,15,2023-01-17,2023-02-04,Entrega com Avaria
88,8,2249,51,1043.91,4,2023-03-08,2023-03-28,Sem Ocorrência
360,14,2250,44,4699.36,39,2023-11-30,2023-12-13,Entrega com Avaria
254,4,2251,40,3168.21,34,2023-09-09,2023-09-22,Sem Ocorrência
86,8,2252,15,478.02,17,2023-05-18,2023-06-12,Sem Ocorrência
427,2,2253,9,3720.77,30,2023-01-31,2023-02-21,Sem Ocorrência
328,5,2254,29,3880.06,21,2023-12-31,2023-12-31,Entrega com Avaria
130,12,2255,8,268.99,33,2023-09-18,2023-10-02,Entrega com Avaria
278,8,2256,39,1871.16,13,2023-07-12,2023-07-26,Entrega com Avaria
250,12,2257,27,1527.09,24,2023-08-01,2023-08-24,Sem Ocorrência
455,7,2258,29,4259.6,23,2023-09-11,2023-09-28,Entrega com Avaria
381,15,2259,15,2765.14,17,2023-08-29,2023-09-22,Entrega com Avaria
201,11,2260,31,2094.72,32,2023-07-02,2023-07-17,Entrega com Avaria
382,12,2261,48,1552.15,11,2023-05-05,2023-05-08,Entrega com Avaria
75,1,2262,24,4673.22,28,2023-04-07,2023-05-01,Entrega com Avaria
377,9,2263,15,3385.29,20,2023-02-19,2023-02-20,Sem Ocorrência
469,15,2264,46,4611.63,20,2023-09-16,2023-09-25,Sem Ocorrência
8,3,2265,46,4607.06,7,2023-09-20,2023-09-24,Sem Ocorrência
303,13,2266,42,3329.74,8,2023-05-10,2023-05-26,Entrega com Avaria
428,8,2267,39,2742.84,15,2023-12-24,2023-12-31,Entrega com Avaria
327,16,2268,35,2948.47,18,2023-03-08,2023-03-18,Sem Ocorrência
233,2,2269,43,4866.43,30,2023-01-24,2023-02-15,Sem Ocorrência
441,14,2270,44,2489.62,31,2023-08-30,2023-09-27,Sem Ocorrência
399,13,2271,9,4245.18,34,2023-04-25,2023-05-12,Sem Ocorrência
262,4,2272,7,3738.28,11,2023-03-19,2023-04-07,Entrega com Avaria
344,10,2273,18,1203.12,21,2023-07-29,2023-08-04,Sem Ocorrência
177,13,2274,20,3755.57,25,2023-04-11,2023-04-29,Entrega com Avaria
338,15,2275,38,952.14,6,2023-11-02,2023-11-15,Entrega com Avaria
380,12,2276,15,4811.3,2,2023-01-23,2023-01-28,Entrega com Avaria
333,1,2277,38,2135.46,6,2023-10-11,2023-10-24,Entrega com Avaria
118,15,2278,5,309.3,11,2023-05-06,2023-06-02,Entrega com Avaria
260,7,2279,39,23.16,5,2023-07-27,2023-08-12,Entrega com Avaria
309,1,2280,26,3357.26,21,2023-01-29,2023-02-12,Sem Ocorrência
427,16,2281,35,1497.9,7,2023-02-26,2023-03-03,Entrega com Avaria
232,15,2282,46,2542.45,41,2023-07-09,2023-07-24,Entrega com Avaria
222,2,2283,17,695.54,31,2023-02-08,2023-02-20,Sem Ocorrência
18,3,2284,10,984.49,28,2023-10-13,2023-11-07,Sem Ocorrência
351,9,2285,20,3596.75,8,2023-07-03,2023-07-07,Entrega com Avaria
393,11,2286,34,161.27,17,2023-11-03,2023-11-28,Sem Ocorrência
211,7,2287,18,1091.29,38,2023-12-05,2023-12-22,Entrega com Avaria
50,13,2288,14,3698.3,30,2023-02-19,2023-03-03,Entrega com Avaria
159,16,2289,20,2453.65,36,2023-12-02,2023-12-15,Sem Ocorrência
434,11,2290,17,4053.29,17,2023-08-22,2023-08-24,Entrega com Avaria
169,7,2291,25,3628.25,38,2023-07-27,2023-08-06,Entrega com Avaria
204,7,2292,22,217.43,24,2023-05-06,2023-05-13,Entrega com Avaria
75,6,2293,27,507.73,29,2023-10-24,2023-11-21,Entrega com Avaria
146,5,2294,3,2343.48,7,2023-08-11,2023-08-15,Sem Ocorrência
471,13,2295,51,4683.6,24,2023-02-16,2023-02-19,Sem Ocorrência
362,14,2296,9,4598.94,10,2023-01-31,2023-02-23,Entrega com Avaria
432,8,2297,37,2016.88,30,2023-05-30,2023-06-26,Entrega com Avaria
341,4,2298,32,4684.22,38,2023-10-06,2023-10-23,Entrega com Avaria
498,4,2299,34,4068.06,33,2023-01-28,2023-01-30,Sem Ocorrência
301,15,2300,24,4955.76,23,2023-12-30,2023-12-31,Sem Ocorrência
246,1,2301,46,2337.18,38,2023-08-10,2023-08-11,Sem Ocorrência
199,5,2302,38,2093.22,39,2023-03-08,2023-03-19,Sem Ocorrência
149,13,2303,7,480.85,34,2023-05-19,2023-06-18,Entrega com Avaria
5,12,2304,5,3351.62,35,2023-09-17,2023-09-26,Entrega com Avaria
473,14,2305,31,1736.71,2,2023-10-21,2023-11-12,Sem Ocorrência
107,3,2306,51,4744.91,16,2023-09-16,2023-09-22,Entrega com Avaria
401,6,2307,47,1429.55,3,2023-04-07,2023-04-21,Entrega com Avaria
108,9,2308,41,4007.2,16,2023-01-01,2023-01-05,Sem Ocorrência
408,11,2309,31,575.34,9,2023-04-13,2023-05-08,Entrega com Avaria
96,8,2310,36,2348.49,11,2023-08-04,2023-08-24,Entrega com Avaria
332,3,2311,26,3386.43,18,2023-12-11,2023-12-18,Entrega com Avaria
457,1,2312,48,4672.89,34,2023-12-11,2023-12-17,Sem Ocorrência
185,1,2313,6,4088.53,6,2023-07-07,2023-07-31,Entrega com Avaria
439,1,2314,46,4729.69,33,2023-10-10,2023-10-27,Sem Ocorrência
498,8,2315,2,3465.21,38,2023-07-28,2023-08-08,Entrega com Avaria
474,16,2316,25,696.53,39,2023-12-28,2023-12-31,Entrega com Avaria
125,16,2317,16,1979.04,13,2023-03-11,2023-03-13,Sem Ocorrência
72,11,2318,10,1149.2,5,2023-02-16,2023-02-25,Entrega com Avaria
435,8,2319,20,3916.92,32,2023-02-13,2023-03-15,Entrega com Avaria
47,2,2320,21,1276.56,17,2023-05-02,2023-05-24,Sem Ocorrência
197,14,2321,8,4184.06,16,2023-05-18,2023-05-22,Entrega com Avaria
264,14,2322,1,3951.82,14,2023-10-19,2023-10-24,Entrega com Avaria
338,4,2323,3,59.85,33,2023-06-18,2023-06-20,Entrega com Avaria
341,10,2324,16,620.01,4,2023-10-13,2023-10-25,Sem Ocorrência
48,6,2325,5,4819.81,23,2023-01-17,2023-01-26,Entrega com Avaria
412,5,2326,42,1272.36,11,2023-01-10,2023-01-18,Sem Ocorrência
472,2,2327,5,3590.16,23,2023-03-26,2023-04-24,Sem Ocorrência
235,8,2328,34,4891.77,8,2023-04-09,2023-04-21,Entrega com Avaria
446,11,2329,28,1531.59,12,2023-01-20,2023-01-27,Sem Ocorrência
199,14,2330,24,331.7,3,2023-11-18,2023-12-09,Sem Ocorrência
411,15,2331,44,1379.51,36,2023-03-24,2023-04-09,Entrega com Avaria
356,9,2332,38,1359.41,1,2023-01-01,2023-01-08,Sem Ocorrência
26,8,2333,16,1322.15,17,2023-01-23,2023-01-29,Entrega com Avaria
310,15,2334,21,4436.49,9,2023-02-18,2023-02-20,Entrega com Avaria
400,14,2335,22,3669.28,14,2023-04-16,2023-05-11,Entrega com Avaria
229,8,2336,51,2337.81,16,2023-10-04,2023-10-26,Entrega com Avaria
188,6,2337,30,120.33,30,2023-04-15,2023-05-08,Entrega com Avaria
376,2,2338,26,1134.3,24,2023-11-28,2023-12-01,Entrega com Avaria
76,4,2339,49,3835.94,8,2023-12-29,2023-12-31,Entrega com Avaria
141,6,2340,39,1028.47,12,2023-03-09,2023-03-20,Entrega com Avaria
347,2,2341,22,3603.34,17,2023-08-05,2023-08-12,Entrega com Avaria
36,7,2342,25,2401.46,36,2023-11-02,2023-11-07,Entrega com Avaria
430,13,2343,11,853.94,18,2023-01-26,2023-02-07,Entrega com Avaria
460,13,2344,29,2259.63,17,2023-04-21,2023-05-19,Sem Ocorrência
397,6,2345,24,645.43,10,2023-01-27,2023-02-19,Sem Ocorrência
317,15,2346,14,3780.57,4,2023-06-11,2023-06-15,Entrega com Avaria
306,7,2347,3,5002.81,18,2023-08-25,2023-09-06,Sem Ocorrência
339,8,2348,35,497.67,37,2023-02-13,2023-03-09,Sem Ocorrência
173,8,2349,42,2873.77,23,2023-06-14,2023-07-04,Sem Ocorrência
288,13,2350,7,2498.65,26,2023-06-24,2023-07-17,Sem Ocorrência
364,5,2351,41,2867.99,5,2023-04-29,2023-05-12,Entrega com Avaria
224,15,2352,14,3818.46,35,2023-04-08,2023-04-13,Sem Ocorrência
72,2,2353,48,3510.0,23,2023-08-05,2023-08-18,Entrega com Avaria
141,9,2354,48,3100.44,33,2023-04-25,2023-05-19,Sem Ocorrência
231,5,2355,19,3785.92,34,2023-06-08,2023-06-18,Sem Ocorrência
22,2,2356,19,928.28,5,2023-09-13,2023-10-06,Sem Ocorrência
75,2,2357,40,3304.02,40,2023-10-11,2023-11-05,Entrega com Avaria
447,9,2358,12,3306.25,30,2023-08-12,2023-09-03,Sem Ocorrência
363,4,2359,39,2303.34,12,2023-12-15,2023-12-31,Sem Ocorrência
72,3,2360,47,2348.11,40,2023-08-08,2023-09-04,Sem Ocorrência
133,10,2361,9,399.48,12,2023-11-22,2023-12-21,Entrega com Avaria
358,9,2362,50,2146.27,40,2023-05-14,2023-06-02,Sem Ocorrência
52,6,2363,2,1694.86,18,2023-12-18,2023-12-31,Sem Ocorrência
133,3,2364,35,2969.24,36,2023-08-07,2023-08-28,Entrega com Avaria
47,12,2365,12,823.07,35,2023-12-02,2023-12-08,Sem Ocorrência
312,2,2366,43,1820.69,22,2023-01-13,2023-01-16,Entrega com Avaria
331,5,2367,9,873.34,9,2023-11-06,2023-12-01,Entrega com Avaria
201,16,2368,40,49.08,6,2023-11-24,2023-12-19,Sem Ocorrência
90,6,2369,47,2108.92,38,2023-07-03,2023-07-20,Sem Ocorrência
115,6,2370,26,4838.46,40,2023-06-11,2023-07-06,Entrega com Avaria
366,6,2371,5,1046.61,4,2023-06-07,2023-06-16,Entrega com Avaria
360,12,2372,3,2122.01,2,2023-03-30,2023-04-10,Entrega com Avaria
242,15,2373,9,1772.67,6,2023-06-29,2023-07-24,Sem Ocorrência
413,10,2374,49,2952.49,16,2023-07-20,2023-08-04,Entrega com Avaria
467,1,2375,26,2050.66,15,2023-12-08,2023-12-17,Sem Ocorrência
221,13,2376,51,2731.22,8,2023-02-20,2023-03-02,Entrega com Avaria
208,3,2377,13,4560.94,8,2023-08-05,2023-08-15,Entrega com Avaria
425,9,2378,49,2916.58,1,2023-01-04,2023-01-16,Sem Ocorrência
47,12,2379,43,4151.64,33,2023-03-10,2023-04-09,Entrega com Avaria
393,7,2380,25,486.33,15,2023-07-20,2023-08-17,Entrega com Avaria
394,4,2381,19,123.66,27,2023-10-16,2023-10-24,Sem Ocorrência
475,3,2382,46,2708.79,41,2023-03-26,2023-03-27,Entrega com Avaria
333,13,2383,8,4341.44,19,2023-11-24,2023-12-01,Sem Ocorrência
437,10,2384,50,2601.42,28,2023-10-18,2023-11-08,Entrega com Avaria
201,6,2385,51,239.55,21,2023-05-02,2023-05-11,Entrega com Avaria
302,9,2386,37,4942.24,13,2023-04-27,2023-05-06,Entrega com Avaria
169,6,2387,39,1374.58,21,2023-03-18,2023-04-15,Sem Ocorrência
250,4,2388,8,4257.33,41,2023-11-29,2023-12-05,Entrega com Avaria
181,6,2389,31,54.5,19,2023-01-18,2023-02-03,Sem Ocorrência
371,16,2390,17,4144.75,27,2023-02-03,2023-02-24,Entrega com Avaria
203,10,2391,1,2184.96,41,2023-04-18,2023-05-05,Sem Ocorrência
493,5,2392,29,1029.39,39,2023-03-05,2023-03-23,Entrega com Avaria
298,6,2393,25,605.51,22,2023-05-14,2023-06-02,Sem Ocorrência
255,2,2394,12,1819.56,5,2023-04-18,2023-05-11,Entrega com Avaria
389,4,2395,8,28.53,9,2023-04-09,2023-05-04,Sem Ocorrência
264,7,2396,19,4943.78,15,2023-12-20,2023-12-31,Sem Ocorrência
283,3,2397,20,4327.91,33,2023-07-06,2023-07-27,Sem Ocorrência
235,3,2398,44,1611.14,35,2023-12-23,2023-12-31,Entrega com Avaria
423,12,2399,11,1228.39,4,2023-01-11,2023-01-27,Sem Ocorrência
80,15,2400,16,4480.1,35,2023-12-21,2023-12-29,Entrega com Avaria
189,16,2401,12,4076.48,25,2023-10-27,2023-11-14,Entrega com Avaria
97,15,2402,22,4949.34,8,2023-04-13,2023-05-10,Entrega com Avaria
5,12,2403,37,3116.12,2,2023-06-26,2023-07-12,Entrega com Avaria
419,10,2404,39,3276.48,1,2023-10-18,2023-10-21,Sem Ocorrência
416,11,2405,38,1216.19,26,2023-06-16,2023-06-24,Sem Ocorrência
80,8,2406,13,3573.62,25,2023-01-05,2023-01-12,Entrega com Avaria
2,13,2407,21,4169.82,41,2023-09-19,2023-10-15,Entrega com Avaria
257,4,2408,6,4384.99,36,2023-11-05,2023-12-01,Sem Ocorrência
258,9,2409,37,368.17,15,2023-09-09,2023-09-22,Sem Ocorrência
34,2,2410,51,985.4,16,2023-07-12,2023-07-22,Entrega com Avaria
442,3,2411,16,178.96,29,2023-02-28,2023-03-20,Sem Ocorrência
116,7,2412,14,4175.97,14,2023-06-20,2023-07-02,Sem Ocorrência
158,2,2413,24,2615.82,24,2023-10-24,2023-11-22,Sem Ocorrência
344,7,2414,4,3503.28,5,2023-09-07,2023-10-07,Entrega com Avaria
190,13,2415,28,25.54,30,2023-06-05,2023-06-19,Sem Ocorrência
107,14,2416,15,984.57,16,2023-03-25,2023-04-04,Sem Ocorrência
461,3,2417,29,2166.21,26,2023-02-26,2023-03-25,Sem Ocorrência
428,5,2418,44,2323.24,19,2023-08-03,2023-08-13,Entrega com Avaria
157,9,2419,40,2471.52,13,2023-11-06,2023-11-21,Sem Ocorrência
371,3,2420,44,3072.36,35,2023-08-19,2023-08-29,Sem Ocorrência
405,12,2421,19,2203.33,28,2023-10-06,2023-10-15,Entrega com Avaria
86,11,2422,42,1949.38,1,2023-09-22,2023-09-29,Entrega com Avaria
350,4,2423,20,2313.33,8,2023-07-23,2023-07-30,Entrega com Avaria
448,1,2424,10,4374.4,27,2023-07-01,2023-07-11,Sem Ocorrência
225,16,2425,6,3202.84,35,2023-06-12,2023-06-26,Entrega com Avaria
171,4,2426,20,286.17,35,2023-09-30,2023-10-11,Sem Ocorrência
393,5,2427,15,4876.39,20,2023-08-19,2023-09-04,Entrega com Avaria
16,3,2428,43,923.93,31,2023-09-10,2023-10-01,Sem Ocorrência
263,2,2429,31,4697.59,38,2023-03-08,2023-03-10,Entrega com Avaria
56,11,2430,21,4557.38,7,2023-04-28,2023-04-30,Entrega com Avaria
275,6,2431,11,1153.01,8,2023-03-12,2023-04-02,Sem Ocorrência
52,7,2432,23,4664.53,20,2023-04-15,2023-04-22,Entrega com Avaria
484,3,2433,27,1551.76,41,2023-05-01,2023-05-20,Sem Ocorrência
186,2,2434,22,1454.44,30,2023-06-10,2023-07-04,Sem Ocorrência
376,12,2435,11,325.65,12,2023-09-05,2023-09-26,Sem Ocorrência
439,4,2436,1,1261.14,11,2023-04-02,2023-04-20,Sem Ocorrência
224,1,2437,27,3555.64,3,2023-11-10,2023-11-15,Entrega com Avaria
319,7,2438,24,1987.87,25,2023-03-09,2023-04-03,Entrega com Avaria
377,7,2439,14,2609.31,30,2023-06-07,2023-06-17,Entrega com Avaria
170,15,2440,40,4042.52,10,2023-12-12,2023-12-21,Sem Ocorrência
329,8,2441,32,2281.95,24,2023-07-12,2023-08-01,Sem Ocorrência
212,8,2442,9,673.58,36,2023-10-27,2023-11-24,Sem Ocorrência
400,14,2443,14,1338.26,3,2023-02-13,2023-03-06,Entrega com Avaria
360,3,2444,2,1473.15,2,2023-05-21,2023-06-04,Entrega com Avaria
492,6,2445,37,1783.38,22,2023-03-06,2023-03-22,Sem Ocorrência
347,10,2446,36,4437.73,13,2023-09-27,2023-10-26,Entrega com Avaria
418,9,2447,22,106.24,4,2023-07-16,2023-07-23,Entrega com Avaria
235,11,2448,17,3270.31,28,2023-03-21,2023-04-04,Entrega com Avaria
452,1,2449,10,3839.02,12,2023-03-02,2023-03-11,Sem Ocorrência
18,2,2450,13,1220.97,21,2023-07-06,2023-07-11,Sem Ocorrência
155,15,2451,2,2862.98,14,2023-01-22,2023-02-17,Entrega com Avaria
231,15,2452,45,4360.42,33,2023-08-19,2023-08-30,Sem Ocorrência
59,2,2453,19,579.43,14,2023-09-08,2023-10-02,Entrega com Avaria
280,12,2454,16,4960.57,12,2023-01-01,2023-01-21,Entrega com Avaria
298,8,2455,5,146.94,10,2023-11-10,2023-11-16,Entrega com Avaria
347,11,2456,2,2139.4,1,2023-06-29,2023-07-21,Sem Ocorrência
306,11,2457,8,920.45,28,2023-02-24,2023-03-18,Entrega com Avaria
53,9,2458,17,2679.91,10,2023-05-18,2023-06-12,Sem Ocorrência
57,10,2459,22,2384.58,32,2023-02-25,2023-03-25,Entrega com Avaria
246,7,2460,40,4465.45,19,2023-06-06,2023-06-25,Sem Ocorrência
146,7,2461,24,1995.17,29,2023-08-19,2023-09-10,Sem Ocorrência
393,10,2462,27,387.49,32,2023-07-17,2023-08-15,Sem Ocorrência
6,12,2463,42,1138.0,38,2023-09-13,2023-09-21,Sem Ocorrência
462,14,2464,37,1252.17,28,2023-07-25,2023-08-10,Entrega com Avaria
344,10,2465,9,671.31,17,2023-09-15,2023-09-18,Entrega com Avaria
30,7,2466,21,3732.8,30,2023-08-05,2023-08-14,Sem Ocorrência
174,4,2467,22,4089.18,13,2023-05-03,2023-05-28,Entrega com Avaria
